20:49:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.71,0.63,0.18,-1.09,0.68,2.49,11029
-0.75,0.64,0.10,-0.04,0.69,1.56,11030
-0.77,0.63,0.05,-2.11,0.24,1.85,11031
-0.75,0.58,0.14,-2.17,-0.24,2.67,11032
-0.76,0.56,0.17,0.00,-0.02,3.02,11033
-0.76,0.62,0.07,-0.37,0.05,3.51,11034
-0.74,0.64,0.08,-2.14,-0.33,3.60,11035
-0.72,0.63,0.16,-1.28,0.03,2.33,11036
-0.74,0.62,0.14,-0.15,0.12,1.80,11037
-0.76,0.62,0.08,-1.05,0.22,1.90,11038
-0.76,0.60,0.09,-2.01,-0.05,2.70,11039
-0.76,0.57,0.15,-0.89,-0.11,2.89,11040
-0.75,0.59,0.13,-0.25,0.21,3.27,11041
-0.75,0.63,0.07,-1.23,-0.04,3.17,11042
-0.74,0.64,0.12,-1.82,0.10,2.98,11043
-0.73,0.62,0.16,-0.85,0.29,2.21,11044
-0.74,0.62,0.12,-0.37,0.47,2.09,11045
-0.77,0.62,0.08,-1.51,-0.05,2.40,11046
-0.75,0.58,0.13,-1.63,0.01,2.85,11047
-0.76,0.59,0.15,-0.57,-0.02,3.13,11048
-0.75,0.62,0.09,-0.53,0.00,3.21,11049
-0.74,0.64,0.09,-1.54,-0.02,2.95,11050
-0.74,0.63,0.14,-1.25,0.11,2.40,11051
-0.74,0.62,0.13,-0.76,0.09,2.14,11052
-0.75,0.61,0.10,-0.91,0.15,2.23,11053
-0.76,0.60,0.10,-1.47,0.11,2.50,11054
-0.76,0.59,0.12,-1.23,-0.03,2.92,11055
-0.75,0.60,0.12,-0.77,0.18,3.14,11056
-0.75,0.63,0.11,-0.89,0.02,3.11,11057
-0.74,0.65,0.10,-1.29,0.14,2.71,11058
-0.73,0.62,0.11,-1.40,0.36,2.17,11059
-0.75,0.61,0.12,-1.03,0.14,1.95,11060
-0.77,0.60,0.09,-0.95,0.08,2.47,11061
-0.76,0.60,0.10,-1.25,0.06,2.82,11062
-0.75,0.59,0.13,-0.92,-0.10,3.14,11063
-0.74,0.62,0.11,-0.87,0.04,3.17,11064
-0.74,0.64,0.11,-1.02,0.00,2.83,11065
-0.74,0.63,0.11,-1.27,0.09,2.34,11066
-0.74,0.61,0.12,-0.96,0.18,2.08,11067
-0.76,0.60,0.11,-0.98,0.15,2.34,11068
-0.76,0.59,0.11,-1.15,0.25,2.92,11069
-0.76,0.60,0.12,-1.18,0.13,3.22,11070
-0.74,0.62,0.11,-0.96,0.05,3.23,11071
-0.74,0.64,0.11,-1.14,0.18,2.72,11072
-0.74,0.63,0.11,-1.11,0.07,2.56,11073
-0.79,0.65,0.04,-0.09,-6.83,0.15,11074
-1.12,0.90,-0.94,-19.89,-23.75,1.75,11075
-0.93,1.04,-0.82,-54.02,-38.90,5.95,11076
-0.93,0.68,-0.04,-59.28,-60.58,3.16,11077
-0.82,0.83,-0.45,-65.51,-76.44,2.76,11078
-0.96,0.84,-0.46,-85.84,-89.54,3.47,11079
-0.95,0.79,-0.36,-94.14,-115.91,-0.79,11080
-0.82,0.69,-0.28,-105.36,-118.38,1.77,11081
-0.80,0.48,0.22,-101.40,-123.73,0.13,11082
-0.73,0.55,0.27,-92.16,-131.02,-2.24,11083
-0.83,0.75,-0.23,-111.59,-125.89,2.07,11084
-0.97,0.70,-0.31,-117.46,-148.37,-1.79,11085
-0.60,0.49,0.38,-126.91,-140.59,1.26,11086
-0.40,0.53,0.38,-121.47,-132.26,2.37,11087
-0.53,0.34,0.73,-108.91,-131.48,0.14,11088
-0.60,0.54,0.25,-108.17,-119.59,2.66,11089
-0.89,0.62,-0.15,-107.56,-134.42,-1.25,11090
-0.96,0.69,-0.37,-130.64,-147.29,0.69,11091
-0.80,0.32,0.47,-126.35,-157.61,-2.18,11092
-0.68,0.23,0.72,-120.62,-143.65,0.00,11093
-0.73,0.23,0.69,-95.05,-144.71,-3.98,11094
-0.68,0.59,0.15,-101.08,-128.39,-1.14,11095
-1.16,0.56,-0.27,-106.30,-160.02,-7.76,11096
-0.41,0.61,0.16,-136.08,-141.10,2.40,11097
-0.58,-0.22,1.59,-101.68,-143.06,-4.74,11098
-0.70,0.44,0.33,-94.31,-130.53,-1.56,11099
-1.06,0.52,-0.13,-106.10,-152.61,-3.89,11100
-0.51,0.72,0.01,-141.29,-135.25,5.59,11101
-0.35,0.57,0.92,-140.32,-128.87,6.75,11102
-0.28,-0.02,1.64,-109.74,-124.52,2.18,11103
-0.63,0.53,0.73,-93.46,-127.71,-2.01,11104
-1.05,0.67,0.10,-120.37,-147.91,-2.76,11105
-0.61,0.23,0.78,-118.40,-165.19,-5.20,11106
0.39,0.62,0.78,-122.66,-113.46,9.05,11107
-0.36,0.77,0.19,-128.77,-104.86,10.20,11108
-0.74,0.31,0.81,-110.68,-143.37,-3.23,11109
-0.63,0.38,0.71,-108.80,-154.25,-5.62,11110
-0.46,0.51,0.38,-121.72,-145.40,-1.02,11111
-0.53,0.25,0.57,-122.92,-140.26,0.35,11112
-0.23,0.43,0.75,-117.11,-120.48,6.24,11113
-0.72,0.51,0.50,-122.93,-124.77,4.60,11114
-0.60,0.23,1.00,-113.96,-150.68,-4.70,11115
-0.75,0.14,0.84,-114.04,-151.74,-4.03,11116
-0.65,0.11,0.57,-106.08,-161.77,-6.90,11117
-0.22,0.54,0.42,-124.36,-141.54,4.20,11118
-0.44,0.19,0.52,-118.46,-140.14,1.08,11119
-0.33,0.61,0.22,-133.50,-126.78,6.66,11120
-0.33,0.29,0.82,-118.71,-147.70,-3.11,11121
-0.30,0.14,1.12,-114.37,-144.06,-2.88,11122
-0.40,0.32,0.82,-112.46,-141.20,-1.64,11123
-0.46,0.01,0.98,-106.24,-149.90,-4.85,11124
-0.26,0.59,0.75,-113.00,-149.68,-0.86,11125
-0.20,0.26,0.51,-122.95,-139.14,1.63,11126
-0.28,0.49,0.29,-128.59,-134.42,3.23,11127
-0.08,0.35,0.55,-126.65,-134.91,2.76,11128
-0.13,-0.01,0.93,-119.88,-134.54,1.33,11129
-0.43,0.32,0.89,-119.74,-119.28,4.43,11130
-0.46,0.02,1.50,-109.32,-150.47,-6.37,11131
-0.66,-0.26,1.31,-98.22,-176.16,-14.20,11132
-0.15,0.03,1.05,-99.06,-160.40,-6.19,11133
-0.39,0.26,0.52,-113.82,-123.00,5.90,11134
-0.09,0.57,0.90,-118.31,-131.04,2.03,11135
-0.54,0.16,0.56,-123.65,-146.55,-3.39,11136
-0.14,-0.15,1.23,-112.46,-153.30,-5.77,11137
0.23,0.05,0.55,-110.68,-134.57,2.40,11138
-0.31,-0.01,0.31,-111.75,-127.53,4.08,11139
-0.07,0.47,0.59,-117.15,-133.84,1.20,11140
-0.26,-0.29,1.05,-107.56,-148.94,-6.19,11141
-0.53,-0.02,1.00,-106.80,-145.76,-2.66,11142
-0.15,-0.17,1.07,-96.51,-159.88,-7.70,11143
-0.31,0.24,0.73,-117.27,-150.55,-0.60,11144
0.04,0.02,1.00,-116.64,-159.93,-4.92,11145
0.10,-0.05,0.91,-124.30,-135.37,3.79,11146
-0.16,0.14,0.56,-120.05,-124.90,4.34,11147
-0.11,-0.04,1.14,-125.56,-130.00,3.05,11148
-0.05,-0.05,1.22,-104.47,-147.10,-6.57,11149
0.14,0.05,0.99,-119.30,-126.82,3.48,11150
-0.40,0.10,0.91,-121.01,-132.25,2.76,11151
0.11,-0.26,1.43,-112.35,-156.41,-7.07,11152
-0.07,-0.18,1.03,-106.08,-149.77,-2.94,11153
-0.16,-0.05,0.89,-115.24,-129.99,1.94,11154
-0.00,0.15,1.20,-119.17,-151.32,-4.81,11155
-0.08,-0.77,1.22,-106.89,-155.99,-6.09,11156
0.10,0.24,0.86,-113.82,-129.23,1.56,11157
-0.02,-0.07,1.02,-124.52,-129.09,2.29,11158
0.16,-0.21,1.41,-116.89,-137.61,-2.50,11159
0.08,-0.40,1.35,-106.18,-141.62,-3.17,11160
0.44,-0.23,1.38,-112.28,-86.96,11.66,11161
0.78,0.02,0.90,-88.89,-59.19,8.26,11162
0.36,-0.43,1.43,-71.44,-72.69,1.53,11163
-0.07,-1.03,2.00,-19.18,-100.98,-18.21,11164
-0.07,-0.82,0.84,8.04,-84.71,-16.16,11165
0.29,-0.08,1.14,-17.17,-30.20,2.84,11166
-0.11,-0.19,0.70,-23.78,-12.67,7.62,11167
0.14,-0.32,1.85,-15.92,-12.35,1.34,11168
-0.07,-0.55,1.69,2.79,-30.26,-6.35,11169
-0.03,-0.44,1.56,5.72,-24.62,-3.92,11170
0.08,-0.19,1.07,1.89,-10.59,0.58,11171
0.21,-0.02,0.96,-4.67,3.62,4.35,11172
0.22,-0.05,0.91,-6.12,7.92,4.61,11173
0.07,-0.10,0.90,-5.01,5.81,3.93,11174
0.06,-0.14,0.86,-3.56,1.60,4.07,11175
0.13,-0.15,0.94,-0.31,0.06,2.94,11176
0.16,-0.05,0.98,-1.60,0.81,3.02,11177
0.17,-0.06,0.99,-3.65,2.90,3.52,11178
0.11,-0.12,0.94,-2.84,2.22,3.20,11179
0.07,-0.15,0.92,-1.69,0.44,2.82,11180
0.08,-0.18,0.96,0.27,-1.26,2.43,11181
0.15,-0.07,0.97,-0.50,-1.00,2.70,11182
0.17,-0.09,1.02,-2.35,0.76,2.87,11183
0.14,-0.13,1.01,-1.21,1.33,2.18,11184
0.05,-0.13,0.92,-1.76,0.40,2.61,11185
0.07,-0.17,0.97,-0.62,-1.29,2.59,11186
0.13,-0.14,1.01,0.85,-1.79,2.18,11187
0.15,-0.07,0.99,-1.21,0.04,2.61,11188
0.14,-0.11,1.00,-1.90,0.93,2.56,11189
0.09,-0.14,0.97,-1.64,0.83,2.69,11190
0.06,-0.17,0.98,-0.38,-0.95,2.55,11191
0.11,-0.12,0.99,0.32,-1.48,2.29,11192
0.14,-0.08,0.99,-1.75,-0.02,3.00,11193
0.14,-0.11,1.03,-1.76,0.76,2.61,11194
0.10,-0.13,0.98,-1.25,0.73,2.48,11195
0.07,-0.15,0.94,-1.33,-0.07,2.87,11196
0.10,-0.14,0.97,-0.55,-0.44,2.60,11197
0.13,-0.10,1.00,-0.71,-0.12,2.53,11198
0.15,-0.10,1.01,-1.68,0.62,2.66,11199
0.11,-0.12,0.98,-1.91,1.31,2.75,11200
0.09,-0.15,0.96,-1.27,-0.08,2.82,11201
0.12,-0.14,0.98,-0.28,-0.77,2.51,11202
0.12,-0.10,0.97,-1.15,0.02,2.95,11203
0.14,-0.10,1.00,-2.40,1.48,2.98,11204
0.11,-0.12,0.98,-1.77,1.10,2.60,11205
0.09,-0.14,0.97,-1.04,0.20,2.66,11206
0.10,-0.13,0.97,-0.69,-0.62,2.83,11207
0.12,-0.11,0.99,-1.16,0.39,2.79,11208
0.13,-0.11,0.98,-1.53,0.28,2.76,11209
0.13,-0.11,1.00,-1.54,0.35,2.63,11210
0.09,-0.13,0.96,-1.58,0.44,2.95,11211
0.09,-0.15,0.96,-0.84,-0.09,2.81,11212
0.12,-0.12,0.99,-0.45,-0.59,2.41,11213
0.14,-0.10,0.99,-1.12,0.01,2.63,11214
0.12,-0.12,0.99,-1.75,0.63,2.76,11215
0.10,-0.13,0.98,-1.00,0.46,2.55,11216
0.10,-0.13,0.98,-0.95,-0.02,2.51,11217
0.12,-0.13,0.99,-0.91,-0.27,2.52,11218
0.12,-0.12,0.99,-0.66,-0.44,2.48,11219
0.13,-0.13,0.99,-0.89,-0.21,2.52,11220
0.10,-0.13,0.99,-0.81,-0.03,2.27,11221
0.10,-0.13,0.98,-0.88,-0.31,2.53,11222
0.12,-0.13,0.97,-0.42,-0.47,2.70,11223
0.13,-0.11,0.97,-1.02,0.34,2.59,11224
0.12,-0.11,0.97,-1.44,0.59,2.86,11225
0.11,-0.14,0.98,-1.15,0.54,2.68,11226
0.11,-0.14,0.98,-1.18,0.15,2.45,11227
0.10,-0.13,0.97,-0.75,-0.18,2.72,11228
0.12,-0.12,0.98,-1.13,0.27,2.74,11229
0.13,-0.11,0.99,-1.31,0.41,2.79,11230
0.12,-0.12,0.98,-1.34,0.32,2.60,11231
0.11,-0.12,0.95,-1.15,0.40,2.63,11232
0.11,-0.13,0.96,-1.05,0.04,2.82,11233
0.13,-0.11,0.99,-1.02,0.29,2.72,11234
0.13,-0.11,0.97,-1.16,0.24,2.82,11235
0.13,-0.10,0.97,-1.81,1.10,2.96,11236
0.11,-0.13,0.97,-1.55,0.71,2.74,11237
0.12,-0.13,0.98,-1.15,0.05,2.60,11238
0.13,-0.12,0.98,-1.24,0.42,2.83,11239
0.12,-0.10,0.98,-1.46,0.79,2.90,11240
0.12,-0.12,1.01,-1.34,0.31,2.37,11241
0.11,-0.13,0.98,-0.97,0.02,2.53,11242
0.10,-0.13,0.97,-0.99,-0.05,2.75,11243
0.10,-0.13,0.98,-0.82,-0.05,2.71,11244
0.12,-0.11,0.99,-0.86,-0.27,2.43,11245
0.12,-0.12,0.99,-1.10,-0.21,2.60,11246
0.11,-0.12,0.99,-0.92,-0.25,2.50,11247
0.10,-0.13,0.97,-0.87,-0.02,2.53,11248
0.11,-0.12,0.99,-1.09,0.21,2.80,11249
0.13,-0.12,0.99,-0.98,0.02,2.67,11250
0.13,-0.12,0.97,-1.66,0.74,2.80,11251
0.11,-0.12,0.94,-1.79,1.40,3.00,11252
0.11,-0.13,0.99,-1.34,0.31,2.68,11253
0.11,-0.13,0.99,-1.16,-0.21,2.44,11254
0.11,-0.12,0.98,-1.06,0.00,2.60,11255
0.13,-0.12,0.97,-1.42,0.66,2.80,11256
0.12,-0.13,0.99,-1.29,0.43,2.80,11257
0.11,-0.12,0.97,-1.17,0.13,2.63,11258
0.11,-0.12,0.97,-1.19,0.26,2.74,11259
0.11,-0.13,0.98,-0.96,0.02,2.81,11260
0.12,-0.12,0.97,-1.10,0.27,2.92,11261
0.12,-0.12,0.97,-1.08,0.26,2.56,11262
0.11,-0.12,0.97,-1.19,0.03,2.68,11263
0.12,-0.12,0.97,-1.09,0.24,2.81,11264
0.12,-0.12,0.98,-1.31,0.25,2.80,11265
0.12,-0.13,0.99,-1.01,-0.02,2.55,11266
0.12,-0.12,0.98,-1.01,-0.23,2.40,11267
0.12,-0.13,0.97,-1.15,0.20,2.78,11268
0.11,-0.12,0.97,-1.22,0.23,2.79,11269
0.12,-0.12,0.96,-1.08,0.14,2.79,11270
0.12,-0.12,0.97,-1.14,0.24,2.56,11271
0.12,-0.13,0.97,-1.22,0.09,2.79,11272
0.12,-0.11,0.97,-1.35,0.53,2.82,11273
0.10,-0.12,0.96,-1.31,0.25,2.79,11274
0.11,-0.12,0.97,-1.14,0.11,2.66,11275
0.12,-0.12,0.98,-0.85,0.08,2.79,11276
0.11,-0.12,0.98,-0.99,-0.12,2.43,11277
0.11,-0.12,0.98,-1.01,0.15,2.39,11278
0.11,-0.13,0.98,-1.14,0.24,2.74,11279
0.11,-0.13,0.99,-1.00,-0.41,2.77,11280
0.12,-0.12,0.99,-0.86,-0.18,2.57,11281
0.11,-0.13,0.99,-1.14,-0.01,2.54,11282
0.11,-0.12,0.99,-1.02,-0.01,2.43,11283
0.12,-0.12,0.98,-0.97,-0.05,2.66,11284
0.11,-0.13,0.98,-0.92,-0.10,2.69,11285
0.11,-0.12,0.98,-1.14,0.22,2.76,11286
0.11,-0.12,0.99,-0.95,0.01,2.50,11287
0.11,-0.12,0.97,-1.02,-0.03,2.63,11288
0.11,-0.12,0.97,-1.31,0.51,2.77,11289
0.11,-0.12,0.96,-1.33,0.51,2.68,11290
0.11,-0.12,1.01,-0.84,-0.33,2.44,11291
0.11,-0.12,0.98,-1.11,-0.01,2.70,11292
0.11,-0.12,0.97,-1.42,0.21,2.85,11293
0.12,-0.13,0.99,-0.72,-0.26,2.58,11294
0.11,-0.13,0.98,-1.24,0.29,2.53,11295
0.11,-0.13,0.97,-1.02,0.32,2.68,11296
0.12,-0.12,0.99,-1.02,0.02,2.76,11297
0.11,-0.12,0.98,-1.37,0.43,2.76,11298
0.11,-0.13,0.97,-1.23,0.25,2.74,11299
0.12,-0.12,0.98,-0.92,0.15,2.57,11300
0.12,-0.12,0.98,-1.36,0.56,2.72,11301
0.11,-0.13,0.98,-1.26,0.19,2.85,11302
0.12,-0.14,1.00,-0.53,-0.65,2.50,11303
0.12,-0.12,1.00,-0.73,-0.47,2.58,11304
0.12,-0.11,0.97,-1.18,0.18,2.76,11305
0.10,-0.13,0.97,-1.05,0.03,2.76,11306
0.11,-0.12,0.99,-0.73,-0.27,2.60,11307
0.13,-0.12,0.98,-0.96,-0.32,2.48,11308
0.12,-0.12,0.97,-1.42,0.64,2.80,11309
0.10,-0.12,0.97,-1.21,0.11,2.71,11310
0.12,-0.13,0.98,-0.95,-0.45,2.53,11311
0.12,-0.13,0.97,-0.76,-0.30,2.54,11312
0.12,-0.12,0.98,-0.95,0.47,2.65,11313
0.11,-0.12,0.99,-1.11,0.20,2.87,11314
0.11,-0.13,0.98,-0.96,-0.14,2.63,11315
0.12,-0.13,0.98,-0.85,-0.62,2.50,11316
0.12,-0.12,0.95,-1.16,0.37,2.83,11317
0.12,-0.11,0.97,-1.35,0.61,2.83,11318
0.12,-0.13,0.99,-0.98,0.15,2.53,11319
0.11,-0.13,0.98,-0.97,-0.19,2.56,11320
0.12,-0.12,0.98,-0.85,-0.33,2.42,11321
0.11,-0.14,0.98,-0.70,-0.35,2.69,11322
0.12,-0.12,0.99,-0.94,-0.18,2.62,11323
0.12,-0.13,0.99,-0.79,-0.55,2.37,11324
0.11,-0.12,0.99,-0.66,-0.24,2.28,11325
0.11,-0.12,0.97,-1.02,0.09,2.66,11326
0.12,-0.13,0.97,-1.02,0.18,2.66,11327
0.10,-0.13,0.98,-0.85,-0.21,2.60,11328
0.11,-0.11,0.98,-0.92,-0.23,2.58,11329
0.12,-0.13,0.99,-0.87,-0.14,2.67,11330
0.10,-0.13,0.97,-1.09,0.07,2.72,11331
0.11,-0.13,0.98,-1.04,-0.15,2.66,11332
0.11,-0.13,0.98,-0.76,-0.04,2.57,11333
